rating,sentiment,cleaned_comment,comment
1,0,باید یک نیم ساعته بشه 32 45 کلا بزور میکنه دوتا هردوتاش همینجوری هستن اصلا مثل عکس نیست کلا مدل دیگه‌ست,گوشی‌ای که باید یک و نیم ساعته شارژ بشه رو میزد ۳۲ ساعت ۴۵ ساعت. کلا شارژ بزور میکنه. دوتا ازش خریدم هردوتاش همینجوری هستن. اصلا مثل عکس هاش نیست کلا یه مدل دیگه‌ست.
5,1,خوبه کیفیت داره یکم نسبت قیمت ..,خوبه و کیفیت هم داره یکم نسبت به قیمتش..❤
4,1,طول سیم نهایتا 60 سانت هست ولی نوشتن 120 سانت متاسفانه اطلاعات درست داده نشده,طول سیم نهایتا ۶۰ سانت هستش، ولی نوشتن ۱۲۰ سانت، متاسفانه اطلاعات درست از کالا داده نشده
5,1,واقعا عجب خوبیه باور کیفیت جنس سیم مقاومه ساپورت میکنه البته نه 120 دیتا انتقال میده اونم قیمت !,"واقعا عجب کابل خوبیه
باورم نمیشد با این کیفیت
جنس سیم مقاومه
فست شارژ هم ساپورت میکنه البته نه فست ۱۲۰
دیتا هم انتقال میده
اونم با این قیمت!"
5,1,کار را اندازه,کار را اندازه
5,1,200 تومن خودم فرق نداره بنظرم همین بیرون کمتر 80 تومن نمیدن,با کابل ۲۰۰ تومن خودم فرقی نداره بنظرم همین کابل رو بیرون کمتر از ۸۰ تومن نمیدن.
5,1,قیمت مناسب جنس روکش فیش عالی جنس متریال سیم مسی بسیار مناسب خریدار توصیه خرید,با قیمت مناسب و جنس روکش فیش و کابل عالی و جنس و متریال سیم‌های مسی برای فست شارژ بسیار مناسب و به خریداران توصیه میکنم برای خرید
5,1,خوب‌بود کیفیت مناسب‌بود,خوب بود کیفیتش مناسب بود فست شارژم بود
4,1,خوبیه قیمت 32 تومن نظر قابل قبوله توربو پشتیبانی میکنه ولی بهتره بیشتر 20 وات استفاده چون فشار میاد کارا خودش دراز مدت دست میده,کابل خوبیه و با قیمت 32 تومن به نظرم قابل قبوله و از فست شارژ توربو هم پشتیبانی میکنه ولی بهتره بیشتر از 20 وات استفاده نکنید ازش چون بهش فشار میاد و کارای خودش در دراز مدت از دست میده. 👌
4,1,سفید اشتباها usb اندروید قدیمی تازه کنفی الان یک هفته اومدم باز موندم چه کار سرعت پایین هست پنج دهم وات,سفیدش رو اشتباها usb به اندروید قدیمی فرستادید . تازه کنفی هم فرستادید. الان بعد یک هفته اومدم باز میکنم موندم چه کارش کنم . سرعت پایین هم هست . پنج دهم وات
4,1,جنس خوبه ولی سریع نمیکنه شاید سریع نمیشه قیمت خوب‌بود ولی هزینه سفارش بیشتر قیمت شد,جنسش خوبه ولی شارژ سریع نمیکنه شاید هم با گوشی من شارژ سریع نمیشه قیمت خوب بود ولی هزینه سفارش بیشتر از قیمت کابل  شد
5,1,نسبت قیمت عالی,نسبت به قیمت عالی
1,0,اولا ک خیلی شارژر خوبیه سریع میکنه خودش محافظ داره اوکیه دو الی 3 ماه یزره خرابی میزنه ( حتی دور محافظ شارژرم خودم ک خراب نشه ) جوری‌بود ک باید سیمشو کج شارژر کار کنه سلامت باتری کم شد باتری روبه ...‌بود ک دیگه براش اصل اگه میخاین شارژر بگیرین سمت محصول نر درسته خودتون متوجه نم ولی مدت گوشیتون فنا میره گفتن,من اولاش ک خریدم میگفتم خیلی شارژر خوبیه سریع شارژ میکنه خودش محافظ داره اوکیه همچی بعد دو الی ۳ ماه یزره خرابی میزنه(حتی دورش محافظ شارژرم خودم بسته بودم ک خراب نشه) جوری بود ک باید سیمشو کج میکردی تا شارژر کار کنه.بعد از اون سلامت باتریم کم شد و باتری گوشیم روبه... بود ک دیگه براش اصل گرفتم اگه میخاین شارژر بگیرین سمت این محصول نرین درسته خودتون متوجه نمیشین ولی بعد یه مدت گوشیتون به فنا میره از من گفتن
1,0,سلام وقت بخیر کالایی ارسال‌شده‌از بسته‌بندی خارج بوده داخل جعبه یعنی مشخصه قبلا مرجوع‌شده‌! خیلی خیلی ضعیف می‌کنه نظر طول ظاهر عکس مطابقت ! ممکن اس تامین‌کننده نوع خوبی ارسال نکرده باشد ولی اصل را قبلا مغازه خریداری کیفیت خوبی ظاهر منطبق بسته‌بندی سایر موزد موجود عکس کالا‌بود,"با سلام و وقت بخیر
کالایی که برای من ارسال شده از بسته بندی خارج بوده و داخل جعبه افتاده بود یعنی مشخصه کالا قبلا مرجوع شده! خیلی خیلی ضعیف شارژ می کنه و از نظر طول کابل و ظاهر آن با عکس ها مطابقت ندارد!ممکن است تامین کننده کالا نوع کابل خوبی ارسال نکرده باشد ولی این کابل اصل را قبلا من از مغازه خریداری کردم و کیفیت خوبی داشت و ظاهر آن منطبق با بسته بندی و سایر موارد موجود در عکس کالا بود."
5,1,قیمت واقعا راضی‌کننده هست شارژر داخل ماشین چک شارژه دیتا کار میکنه عالیه قیمت,با این قیمت واقعا راضی کننده هستش من برای شارژر داخل ماشین گرفتم و چک کردم هم فست شارژه و هم دیتا کار میکنه یه کابل عالیه با این قیمت
5,1,کاملا سالم ومرتب,کاملا سالم ومرتب بود
4,1,کیفیت خوبی داره a51 ولی باید قاب قشنگ سوکت جا بره داخل انتقال دیتا وقتی وصل میکنه ب سیستم خیلی کند لود میشه فایل,کیفیت خوبی داره من برای گوشی a51 گرفتم ولی باید قاب گوشی در بیارم که قشنگ سوکت جا بره داخل. برای انتقال دیتا هم وقتی وصل میکنه ب سیستم خیلی کند لود میشه فایل ها
5,1,قیمت انتظار همچین کیفیت اما عالیی‌بود خیلی سریع میشه,با این قیمت انتظار همچین کیفیتی و نداشتم اما عالیی بود و خیلی سریع گوشی شارژ میشه
4,1,خوبه سیم دراون حد کلفت نیس ولی سریع میکنه توصیه,خوبه سیمش دراون حد کلفت نیس ولی سریع شارژ میکنه توصیه میکنم
4,1,یک شدت معمولی معمولی پشتیبانی ! انتقال فایل سرعت پایین ولی خب توجه ب قیمت عادیع ! بودن بهتر نبود اس,"یک کابل به شدت معمولی برای شارژ معمولی 
فست شارژ پشتیبانی نمیکرد! 
انتقال فایلم سرعت پایین ولی خب با توجه ب قیمتش عادیع! و بودنش بهتر از نبودش است"
5,1,جنس خوبی ذقیمت خوب‌بود اس,جنس خوبی داشت، ذقیمت خوب بود،  فست شارژ است
5,1,خیلی خوب حتی بهتر حد انتظار نسبت قیمت ( گرچه تازه دوام هنوز امتحان اما جنس خوبی دوام داره ),کابل شارژ خیلی خوب و حتی بهتر از حد انتظار به نسبت قیمت (گرچه تازه خریدم دوامش رو هنوز امتحان نکردم اما جنس خوبی برای دوام داره)
4,1,بعنوان یک اضافی کنار کامپیوتر مجبور نشم هی شارژر جدا توجه استفاده خودم انتقال فایل بین کامپیوتر هست تست راضی,"من بعنوان یک کابل اضافی کنار کامپیوتر میخواستم که مجبور نشم هی کابل شارژر رو جدا کنم
با توجه به استفاده خودم که انتقال فایل بین گوشی و کامپیوتر هست تست کردم و از این کابل راضیم"
2,0,بسیار خوبیه قابلیت داره ریع شارز میونه ولی چیز سفارش فرق یکم ناراحت عوض کرد خدایی زشته اصلن یکی دیگه هست خیلی ناراحت کاشکی هزینه 100 تومن میذاشتین ولی عوض نمیکردین,"کابل بسیار خوبیه قابلیت فست شارژ هم داره ریع شارز میونه ولی اون چیزی که تو دیجی کالا سفارش داده بودم فرق داشت 
یکم ناراحت شدم که کابل رو عوض کردین خدایی زشته اون کابل اصلن یکی دیگه هست خیلی ناراحتم کاشکی هزینه کابل رو ۱۰۰ تومن میذاشتین ولی کابل رو عوض نمیکردین"
